title,item_category,price,date,store
"Яйца куриные «Синявское» С0, 10 шт",aitsa,144.99,19.01.2025,Ашан
"Яйцо куриное «Праксис» С1, 10 шт",aitsa,144.99,19.01.2025,Ашан
"Яйца куриные «Три несушки» деревенские С1, 10 шт",aitsa,149.99,19.01.2025,Ашан
"Яйца куриные «Село Зеленое» деревенские С1, 10 шт",aitsa,154.99,19.01.2025,Ашан
"Яйца куриные «Окское» мытые СО, 10 шт",aitsa,160.99,19.01.2025,Ашан
"Яйца куриные «Праксис» Экстра С0, 10 шт",aitsa,164.99,19.01.2025,Ашан
"Яйцо куриное Халяль С1, 10 шт",aitsa,184.99,19.01.2025,Ашан
"Яйца куриные «Роскар» Эсктра СВ, 10 шт",aitsa,189.99,19.01.2025,Ашан
"Яйца куриные «Экстра» С1, 15 шт",aitsa,224.99,19.01.2025,Ашан
"Яйца куриные «Каждый день» С2, 30 шт",aitsa,229.99,19.01.2025,Ашан
"Яйца куриные «Сметанино» С1, 20 шт",aitsa,249.0,19.01.2025,Ашан
"Яйца куриные АШАН Красная птица деревенское С1, 20 шт",aitsa,254.9,19.01.2025,Ашан
"Яйца куриные «Волжанин» Волжское утро С1, 20 шт",aitsa,269.99,19.01.2025,Ашан
"Яйца куриные «Лето» С1, 20 шт",aitsa,269.99,19.01.2025,Ашан
"Яйца куриные «Новая марка» С1, 20 шт",aitsa,279.99,19.01.2025,Ашан
"Яйца куриные «Волжанин» Волжское утро С0, 20 шт",aitsa,289.99,19.01.2025,Ашан
"Яйца куриные «Праксис» Экстра С1, 20 шт",aitsa,289.99,19.01.2025,Ашан
"Социальный товар Яйца куриные С1, 30 шт",aitsa,296.97,19.01.2025,Ашан
"Яйца куриные «Роскар» Счастливая курица С1, 20 шт",aitsa,309.99,19.01.2025,Ашан
"Яйца куриные «Окское» С1, 30 шт",aitsa,369.99,19.01.2025,Ашан
"Яйца куриные «Роскар» Экстра С1, 25 шт",aitsa,379.99,19.01.2025,Ашан
"Яйца куриные «Окское» С0, 30 шт",aitsa,389.99,19.01.2025,Ашан
"Яйца куриные «Синявское» С1, 30 шт",aitsa,389.99,19.01.2025,Ашан
"Яйца куриные «Вараксино» деревенские белые С1, 30 шт",aitsa,409.99,19.01.2025,Ашан
"Сосиски «Каждый день» Аппетитные, 300 г",sosiski,39.98,19.01.2025,Ашан
"Сосиски «Каждый день» Мини, 350 г",sosiski,49.95,19.01.2025,Ашан
"Сосиски «Каждый день» Молочные, 400 г",sosiski,59.95,19.01.2025,Ашан
"Сардельки «Каждый день» Сочные, 300 г",sosiski,59.98,19.01.2025,Ашан
"Сосиски «Каждый день» Докторские, 300 г",sosiski,79.99,19.01.2025,Ашан
"Сосиски «Каждый день» Венские, 350 г",sosiski,96.99,19.01.2025,Ашан
"Сосиски «Каждый день» с говядиной, 400 г",sosiski,99.99,19.01.2025,Ашан
"Сосиски АШАН Красная птица сочные, 500 г",sosiski,129.9,19.01.2025,Ашан
"Сосиски «Каждый день» Сельские, 1 кг",sosiski,129.98,19.01.2025,Ашан
"Сардельки «Каждый день» Сочные, ~ 1 кг",sosiski,149.98,19.01.2025,Ашан
"Сардельки АШАН Красная птица Тамбовские, 400 г",sosiski,179.9,19.01.2025,Ашан
"Сосиски АШАН Красная птица Баварские с сыром, 420 г",sosiski,179.9,19.01.2025,Ашан
"Сардельки АШАН Красная птица свиные, 460 г",sosiski,299.0,19.01.2025,Ашан
"Сыр твердый «Калужское Сыроморье» Старосельский в черном перце 55% БЗМЖ, 50 г",syr,114.99,19.01.2025,Ашан
"Сыр тильзитер «Сваля» нарезка 45% БЗМЖ, 125 г",syr,129.9,19.01.2025,Ашан
"Сыр полутвердый «Каждый День» Российский тертый 45% БЗМЖ, 150 г",syr,129.98,19.01.2025,Ашан
"Сыр полутвердый «Каждый День» Российский нарезка 45% БЗМЖ, 150 г",syr,129.98,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Российский 45% БЗМЖ, 200 г",syr,129.99,19.01.2025,Ашан
"Сыр полутвердый Oldenburger Песто зеленый без лактозы нарезка 45% БЗМЖ, 125 г",syr,139.9,19.01.2025,Ашан
"Сыр полутвердый Oldenburger Песто красный без лактозы нарезка 45% БЗМЖ, 125 г",syr,139.9,19.01.2025,Ашан
"Сыр полутвердый «Ларец» с грецкими орехами нарезка 45% БЗМЖ, 125 г",syr,139.9,19.01.2025,Ашан
"Сыр полутвердый АШАН Красная птица Гауда 45% нарезка БЗМЖ, 150 г",syr,139.9,19.01.2025,Ашан
"Сыр полутвердый АШАН Красная птица Тильзитер нарезка 45% БЗМЖ, 150 г",syr,139.9,19.01.2025,Ашан
"Сыр твердый АШАН Красная птица Маасдам 45% нарезка БЗМЖ, 150 г",syr,139.9,19.01.2025,Ашан
"Сыр твердый АШАН Красная птица Эдам 45% нарезка БЗМЖ, 150 г",syr,139.9,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Голландский 45% БЗМЖ, 200 г",syr,139.98,19.01.2025,Ашан
"Сыр твердый «Каждый День» Голландский нарезка 45% БЗМЖ, 150 г",syr,139.98,19.01.2025,Ашан
"Сыр полутвердый «Ясон» зеленый сушеный с травами тертый 1,4% БЗМЖ, 50 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый тертый «Вкуснотеево» Сливочный для кулинарии ГОСТ 45% БЗМЖ, 150 г",syr,139.99,19.01.2025,Ашан
"Сыр АШАН Красная птица Легкий нарезка БЗМЖ, 125 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Костромской 45% БЗМЖ, 200 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Костромской 45% нарезка БЗМЖ, 150 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Пошехонский 45% БЗМЖ, 200 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Пошехонский 45% нарезка БЗМЖ, 150 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Сливочный 45% БЗМЖ, 200 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Каждый день» Сливочный нарезка 50% БЗМЖ, 150 г",syr,139.99,19.01.2025,Ашан
"Сыр полутвердый «Сыробогатов» Гауда 45% БЗМЖ, 125 г",syr,145.96,19.01.2025,Ашан
"Сыр полутвердый «Сыробогатов» Король сыров 40% БЗМЖ, 125 г",syr,147.96,19.01.2025,Ашан
"Сыр полутвердый Маасдам «Брест-Литовск» нарезка 45% БЗМЖ, 130 г",syr,149.9,19.01.2025,Ашан
"Сыр полутвердый «Сыробогатов» Российский 50% БЗМЖ, 125 г",syr,149.96,19.01.2025,Ашан
"Сыр полутвердый «Сыробогатов» сливочный нарезка 50% БЗМЖ, 125 г",syr,149.96,19.01.2025,Ашан
"Сыр Пармезан в лепестках АШАН Красная птица 40% БЗМЖ, 100 г",syr,159.9,19.01.2025,Ашан
"Сыр полутвердый Российский нарезка «Брест-Литовск» 50% БЗМЖ, 150 г",syr,159.9,19.01.2025,Ашан
"Сыр твердый Cheese Gallery Чеддер красный 50% БЗМЖ, 150 г",syr,159.9,19.01.2025,Ашан
"Сыр твердый Голландский «Брест-Литовск» 45% БЗМЖ, 150 г",syr,159.9,19.01.2025,Ашан
"Сыр АШАН Золотая птица халуми с петрушкой и чесноком для жарки и гриля 50% БЗМЖ, 100 г",syr,159.95,19.01.2025,Ашан
"Сыр рассольный Халуми АШАН Золотая птица с паприкой для жарки и гриля 50% БЗМЖ, 100 г",syr,159.95,19.01.2025,Ашан
"Сыр полутвердый Viola бутербродный нарезка 45% БЗМЖ, 120 г",syr,163.96,19.01.2025,Ашан
"Сыр Laime Тильзитер БЗМЖ, 125 г",syr,164.99,19.01.2025,Ашан
"Сыр полутвердый классический «Брест-Литовск» нарезка 45% БЗМЖ, 150 г",syr,169.9,19.01.2025,Ашан
"Сыр твердый Cheese Gallery Пармезан тертый 32% БЗМЖ, 100 г",syr,169.9,19.01.2025,Ашан
"Сыр полутвердый Легкий нарезка «Брест-Литовск» 35% БЗМЖ, 150 г",syr,169.9,19.01.2025,Ашан
"Сыр полутвердый сливочный нарезка «Брест-Литовск» 50% БЗМЖ, 150 г",syr,169.9,19.01.2025,Ашан
"Суповой набор «Каждый день» говяжий, 1 упаковка ~ 0,7 кг",myaso,213.99,19.01.2025,Ашан
"Азу из говядины «Родные места», 300 г",myaso,349.99,19.01.2025,Ашан
"Говядина для бульона «Родные места», 400 г",myaso,386.99,19.01.2025,Ашан
"Азу из говядины АШАН Красная птица охлажденное, 400 г",myaso,441.99,19.01.2025,Ашан
"Поджарка АШАН Красная птица говяжья, 400 г",myaso,445.99,19.01.2025,Ашан
"Бефстрогонов из говядины «Родные места», 400 г",myaso,465.99,19.01.2025,Ашан
"Гуляш «Эколь» говяжий Халяль, 400 г",myaso,469.99,19.01.2025,Ашан
"Азу говяжье «ЭКОЛЬ» охлажденное, 400 г",myaso,489.99,19.01.2025,Ашан
"Говядина духовая «ЭКОЛЬ» охлажденная, 400 г",myaso,489.99,19.01.2025,Ашан
"Огузок говяжий «ЭКОЛЬ» охлажденный, 400 г",myaso,489.99,19.01.2025,Ашан
"Говядина мякоть тазобедренной части «ЭКОЛЬ» охлажденная, 400 г",myaso,499.0,19.01.2025,Ашан
"Бефстроганов «Эколь» говядина охлажденная, 400 г",myaso,529.99,19.01.2025,Ашан
"Говядина на ребрышках АШАН Красная птица фермерская охлаждённая, 1 упаковка ~ 1,2 кг",myaso,549.98,19.01.2025,Ашан
"Антрекот из говядины «Мираторг», 410 г",myaso,579.99,19.01.2025,Ашан
"Грудинка говяжья «Каждый день» Фермерская на кости охлажденная, 1 упаковка ~ 1,2 кг",myaso,635.99,19.01.2025,Ашан
"Говядина для фарша «Каждый день» фермерская охлажденная, 1 упаковка ~ 1,2 кг",myaso,688.99,19.01.2025,Ашан
